match_id,date,team,opponent,competition_type,is_home,is_neutral,comp_type_code,goals_for,goals_against,team_elo_before,opponent_elo_before,elo_diff,team_fifa_rank_before,opponent_fifa_rank_before,fifa_rank_diff,team_fifa_points_before,opponent_fifa_points_before,fifa_points_diff,team_days_since_last_match,opponent_days_since_last_match,rest_days_diff,team_win_rate_last_5,opponent_win_rate_last_5,win_rate_last_5_diff,team_win_rate_last_10,opponent_win_rate_last_10,win_rate_last_10_diff,team_draw_rate_last_5,opponent_draw_rate_last_5,draw_rate_last_5_diff,team_draw_rate_last_10,opponent_draw_rate_last_10,draw_rate_last_10_diff,team_loss_rate_last_5,opponent_loss_rate_last_5,loss_rate_last_5_diff,team_loss_rate_last_10,opponent_loss_rate_last_10,loss_rate_last_10_diff,team_points_per_game_last_5,opponent_points_per_game_last_5,points_per_game_last_5_diff,team_points_per_game_last_10,opponent_points_per_game_last_10,points_per_game_last_10_diff,team_avg_goals_for_last_5,opponent_avg_goals_for_last_5,avg_goals_for_last_5_diff,team_avg_goals_for_last_10,opponent_avg_goals_for_last_10,avg_goals_for_last_10_diff,team_avg_goals_against_last_5,opponent_avg_goals_against_last_5,avg_goals_against_last_5_diff,team_avg_goals_against_last_10,opponent_avg_goals_against_last_10,avg_goals_against_last_10_diff,team_goal_diff_avg_last_5,opponent_goal_diff_avg_last_5,goal_diff_avg_last_5_diff,team_goal_diff_avg_last_10,opponent_goal_diff_avg_last_10,goal_diff_avg_last_10_diff,team_clean_sheet_rate_last_5,opponent_clean_sheet_rate_last_5,clean_sheet_rate_last_5_diff,team_clean_sheet_rate_last_10,opponent_clean_sheet_rate_last_10,clean_sheet_rate_last_10_diff,team_failed_to_score_rate_last_5,opponent_failed_to_score_rate_last_5,failed_to_score_rate_last_5_diff,team_failed_to_score_rate_last_10,opponent_failed_to_score_rate_last_10,failed_to_score_rate_last_10_diff,team_xg_for_last_5,opponent_xg_for_last_5,xg_for_last_5_diff,team_xg_for_last_10,opponent_xg_for_last_10,xg_for_last_10_diff,team_xg_against_last_5,opponent_xg_against_last_5,xg_against_last_5_diff,team_xg_against_last_10,opponent_xg_against_last_10,xg_against_last_10_diff,team_xgot_for_last_5,opponent_xgot_for_last_5,xgot_for_last_5_diff,team_xgot_for_last_10,opponent_xgot_for_last_10,xgot_for_last_10_diff,team_xgot_against_last_5,opponent_xgot_against_last_5,xgot_against_last_5_diff,team_xgot_against_last_10,opponent_xgot_against_last_10,xgot_against_last_10_diff,team_shots_for_last_5,opponent_shots_for_last_5,shots_for_last_5_diff,team_shots_for_last_10,opponent_shots_for_last_10,shots_for_last_10_diff,team_shots_against_last_5,opponent_shots_against_last_5,shots_against_last_5_diff,team_shots_against_last_10,opponent_shots_against_last_10,shots_against_last_10_diff,team_shots_on_target_for_last_5,opponent_shots_on_target_for_last_5,shots_on_target_for_last_5_diff,team_shots_on_target_for_last_10,opponent_shots_on_target_for_last_10,shots_on_target_for_last_10_diff,team_shots_on_target_against_last_5,opponent_shots_on_target_against_last_5,shots_on_target_against_last_5_diff,team_shots_on_target_against_last_10,opponent_shots_on_target_against_last_10,shots_on_target_against_last_10_diff,team_big_chances_for_last_5,opponent_big_chances_for_last_5,big_chances_for_last_5_diff,team_big_chances_for_last_10,opponent_big_chances_for_last_10,big_chances_for_last_10_diff,team_big_chances_against_last_5,opponent_big_chances_against_last_5,big_chances_against_last_5_diff,team_big_chances_against_last_10,opponent_big_chances_against_last_10,big_chances_against_last_10_diff,team_corners_for_last_5,opponent_corners_for_last_5,corners_for_last_5_diff,team_corners_for_last_10,opponent_corners_for_last_10,corners_for_last_10_diff,team_corners_against_last_5,opponent_corners_against_last_5,corners_against_last_5_diff,team_corners_against_last_10,opponent_corners_against_last_10,corners_against_last_10_diff,team_possession_avg_last_5,opponent_possession_avg_last_5,possession_avg_last_5_diff,team_possession_avg_last_10,opponent_possession_avg_last_10,possession_avg_last_10_diff,team_pass_accuracy_avg_last_5,opponent_pass_accuracy_avg_last_5,pass_accuracy_avg_last_5_diff,team_pass_accuracy_avg_last_10,opponent_pass_accuracy_avg_last_10,pass_accuracy_avg_last_10_diff,team_goals_prevented_last_5,opponent_goals_prevented_last_5,goals_prevented_last_5_diff,team_goals_prevented_last_10,opponent_goals_prevented_last_10,goals_prevented_last_10_diff,team_xg_diff_last_5,opponent_xg_diff_last_5,xg_diff_last_5_diff,team_xg_diff_last_10,opponent_xg_diff_last_10,xg_diff_last_10_diff,target_result,target_win
2023-10-15_NO_ES,2023-10-15,Norway,Spain,qualifier,1,0,1,0,1,1756.0,2018.0,-262.0,43.0,,,,,,3.0,3.0,0.0,0.7777777777777778,0.8,-0.022222222222222254,0.47058823529411764,0.38461538461538464,0.085972850678733,0.0,0.2,-0.2,0.17647058823529413,0.38461538461538464,-0.2081447963800905,0.2222222222222222,0.0,0.2222222222222222,0.35294117647058826,0.23076923076923078,0.12217194570135748,2.3333333333333335,2.6,-0.2666666666666666,1.588235294117647,1.5384615384615385,0.04977375565610842,2.888888888888889,3.4,-0.5111111111111111,1.8235294117647058,1.8461538461538463,-0.022624434389140413,0.8888888888888888,0.4,0.4888888888888888,1.2941176470588236,0.7692307692307693,0.5248868778280543,2.0,3.0,-1.0,0.5294117647058824,1.0769230769230769,-0.5475113122171945,0.3333333333333333,0.6,-0.26666666666666666,0.17647058823529413,0.46153846153846156,-0.2850678733031674,0.0,0.2,-0.2,0.23529411764705882,0.3076923076923077,-0.07239819004524889,1.0488888888888888,,,0.8729411764705882,0.13153846153846155,0.7414027149321267,0.9888888888888889,,,0.8729411764705882,0.05307692307692307,0.8198642533936652,,,,,,,,,,,,,12.777777777777779,,,11.529411764705882,0.9230769230769231,10.606334841628959,10.0,,,10.882352941176471,0.46153846153846156,10.42081447963801,5.333333333333333,,,4.235294117647059,0.5384615384615384,3.6968325791855206,3.111111111111111,,,4.117647058823529,0.07692307692307693,4.040723981900452,,,,,,,,,,,,,3.4444444444444446,,,4.352941176470588,0.3076923076923077,4.04524886877828,4.111111111111111,,,4.0,0.46153846153846156,3.5384615384615383,50.333333333333336,,,49.294117647058826,4.923076923076923,44.371040723981906,86.64476242224849,,,85.63632195895013,6.949365641787633,78.6869563171625,,,,,,,0.05999999999999983,,,0.0,0.07846153846153847,-0.07846153846153847,loss,0.0
2023-10-16_SN_CM,2023-10-16,Senegal,Cameroon,friendly,0,1,0,1,0,1736.0,1632.0,104.0,19.0,,,,,,34.0,4.0,30.0,0.375,0.25,0.125,0.5,0.2727272727272727,0.2272727272727273,0.5,0.375,0.125,0.15384615384615385,0.4090909090909091,-0.25524475524475526,0.125,0.375,-0.25,0.34615384615384615,0.3181818181818182,0.02797202797202797,1.625,1.125,0.5,1.6538461538461537,1.2272727272727273,0.42657342657342645,1.25,1.5,-0.25,1.5384615384615385,1.3636363636363635,0.174825174825175,0.875,1.125,-0.25,1.4230769230769231,1.2272727272727273,0.19580419580419584,0.375,0.375,0.0,0.11538461538461539,0.13636363636363635,-0.020979020979020963,0.25,0.25,0.0,0.07692307692307693,0.2727272727272727,-0.19580419580419578,0.125,0.125,0.0,0.34615384615384615,0.22727272727272727,0.11888111888111888,,,,,,,,,,,,,,,,,,,,,,,,,10.375,,,11.884615384615385,,,5.5,,,8.461538461538462,,,2.875,,,3.6538461538461537,,,1.75,,,2.8461538461538463,,,,,,,,,,,,,,,5.875,,,5.8076923076923075,,,3.875,,,4.115384615384615,,,46.875,,,47.5,,,19.412442396313363,,,63.16399445111761,,,,,,,,,,,,,,,win,1.0
2023-10-17_FR_SQ,2023-10-17,France,Scotland,friendly,1,0,0,4,1,2120.0,1816.0,304.0,3.0,,,,,,4.0,5.0,-1.0,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.8,0.6666666666666666,0.13333333333333341,0.0,0.0,0.0,0.16,0.1111111111111111,0.0488888888888889,0.1111111111111111,0.3333333333333333,-0.2222222222222222,0.04,0.2222222222222222,-0.1822222222222222,2.6666666666666665,2.0,0.6666666666666665,2.56,2.111111111111111,0.4488888888888889,1.8888888888888888,1.6666666666666667,0.2222222222222221,2.2,1.6666666666666667,0.5333333333333334,0.4444444444444444,1.0,-0.5555555555555556,0.8,0.7222222222222222,0.07777777777777783,1.4444444444444444,0.6666666666666666,0.7777777777777778,1.4,0.9444444444444444,0.4555555555555555,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.56,0.5555555555555556,0.004444444444444473,0.0,0.2222222222222222,-0.2222222222222222,0.0,0.2222222222222222,-0.2222222222222222,1.9044444444444446,0.11555555555555556,1.788888888888889,0.8632,0.05777777777777778,0.8054222222222222,0.38,0.4288888888888889,-0.04888888888888887,0.34240000000000004,0.21444444444444444,0.1279555555555556,,,,,,,,,,,,,19.333333333333332,1.1111111111111112,18.22222222222222,14.08,0.5555555555555556,13.524444444444445,7.888888888888889,2.2222222222222223,5.666666666666667,12.2,1.1111111111111112,11.088888888888889,5.333333333333333,0.6666666666666666,4.666666666666666,4.64,0.3333333333333333,4.306666666666667,3.111111111111111,0.6666666666666666,2.4444444444444446,4.32,0.3333333333333333,3.986666666666667,,,,,,,,,,,,,5.111111111111111,0.6666666666666666,4.444444444444444,4.16,0.3333333333333333,3.8266666666666667,2.7777777777777777,0.4444444444444444,2.333333333333333,3.8,0.2222222222222222,3.5777777777777775,58.888888888888886,9.777777777777779,49.11111111111111,48.4,4.888888888888889,43.511111111111106,89.41455485303374,18.9037037037037,70.51085114933004,86.15334452752384,9.45185185185185,76.70149267567199,,,,,,,1.5244444444444447,-0.3133333333333333,1.837777777777778,0.5207999999999999,-0.15666666666666665,0.6774666666666666,win,1.0
2023-10-17_JO_IQ,2023-10-17,Iraq,Jordan,friendly,0,0,0,2,2,1597.0,1563.0,34.0,68.0,,,,,,4.0,4.0,0.0,0.0,0.2,-0.2,0.4,0.5,-0.09999999999999998,0.6,0.0,0.6,0.4,0.0,0.4,0.4,0.8,-0.4,0.2,0.5,-0.3,0.6,0.6,0.0,1.6,1.5,0.10000000000000009,0.8,1.2,-0.3999999999999999,1.6,1.7,-0.09999999999999987,1.4,3.0,-1.6,1.0,1.8,-0.8,-0.6,-1.8,1.2000000000000002,0.6,-0.1,0.7,0.2,0.0,0.2,0.4,0.4,0.0,0.6,0.2,0.39999999999999997,0.4,0.1,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2.0,-1.6,1.7,1.0,0.7,1.4,3.8,-2.4,1.9,1.9,0.0,0.2,0.4,-0.2,0.5,0.2,0.3,0.2,2.8,-2.5999999999999996,0.7,1.4,-0.7,,,,,,,,,,,,,0.4,0.2,0.2,0.7,0.1,0.6,0.6,1.4,-0.7999999999999999,0.6,0.7,-0.09999999999999998,6.6,7.8,-1.2000000000000002,7.1,3.9,3.1999999999999997,,16.495956873315365,,6.51219512195122,8.247978436657682,-1.7357833147064623,,,,,,,,,,,,,draw,0.0
2023-11-16_IQ_ID,2023-11-16,Iraq,Indonesia,qualifier,1,0,1,5,1,1600.0,1300.0,300.0,68.0,,,,,,30.0,30.0,0.0,0.0,0.7142857142857143,-0.7142857142857143,0.4,0.5833333333333334,-0.18333333333333335,0.8,0.14285714285714285,0.6571428571428573,0.4,0.25,0.15000000000000002,0.2,0.14285714285714285,0.05714285714285716,0.2,0.16666666666666666,0.033333333333333354,0.8,2.2857142857142856,-1.4857142857142855,1.6,2.0,-0.3999999999999999,1.2,3.7142857142857144,-2.5142857142857142,1.8,2.75,-0.95,1.4,0.2857142857142857,1.1142857142857143,1.2,0.6666666666666666,0.5333333333333333,-0.2,3.4285714285714284,-3.6285714285714286,0.6,2.0833333333333335,-1.4833333333333334,0.2,0.8571428571428571,-0.657142857142857,0.3,0.5833333333333334,-0.2833333333333334,0.4,0.2857142857142857,0.11428571428571432,0.3,0.3333333333333333,-0.033333333333333326,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,1.7,,,1.4,,,1.9,,,0.2,,,0.5,,,0.2,,,0.7,,,,,,,,,,,,,,,0.4,,,0.7,,,0.6,,,0.6,,,6.6,,,7.1,,,,,,6.51219512195122,,,,,,,,,,,,,,,win,1.0
2023-11-16_NO_FO,2023-11-16,Norway,Faroe Islands,friendly,1,0,0,2,0,1745.0,1247.0,498.0,43.0,,,,,,32.0,32.0,0.0,0.7777777777777778,0.0,0.7777777777777778,0.47058823529411764,0.0,0.47058823529411764,0.0,0.0,0.0,0.17647058823529413,0.17647058823529413,0.0,0.2222222222222222,1.0,-0.7777777777777778,0.35294117647058826,0.8235294117647058,-0.4705882352941176,2.3333333333333335,0.0,2.3333333333333335,1.588235294117647,0.17647058823529413,1.4117647058823528,2.6666666666666665,0.2,2.4666666666666663,1.8235294117647058,0.29411764705882354,1.5294117647058822,0.6666666666666666,1.8,-1.1333333333333333,1.1764705882352942,1.9411764705882353,-0.7647058823529411,2.0,-1.6,3.6,0.6470588235294118,-1.6470588235294117,2.2941176470588234,0.3333333333333333,0.0,0.3333333333333333,0.17647058823529413,0.0,0.17647058823529413,0.2222222222222222,0.8,-0.5777777777777778,0.23529411764705882,0.7058823529411765,-0.4705882352941177,0.7244444444444444,,,0.928235294117647,,,0.9866666666666666,,,0.9329411764705882,,,,,,,,,,,,,,,11.666666666666666,,,10.941176470588236,,,11.555555555555555,,,11.352941176470589,,,5.333333333333333,,,4.235294117647059,,,2.888888888888889,,,3.764705882352941,,,,,,,,,,,,,,,3.6666666666666665,,,3.6470588235294117,,,3.6666666666666665,,,3.764705882352941,,,45.888888888888886,,,47.76470588235294,,,84.51301023801322,,,85.62359732048009,,,,,,,,,-0.26222222222222213,,,-0.004705882352941115,,,win,1.0
2023-11-18_FR_GI,2023-11-18,France,Gibraltar,qualifier,1,0,1,14,0,2123.0,1057.0,1066.0,3.0,,,,,,32.0,33.0,-1.0,0.875,0.0,0.875,0.7727272727272727,0.125,0.6477272727272727,0.0,0.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.125,1.0,-0.875,0.045454545454545456,0.875,-0.8295454545454546,2.625,0.0,2.625,2.5,0.375,2.125,1.875,0.0,1.875,2.3181818181818183,0.1875,2.1306818181818183,0.625,3.625,-3.0,0.7727272727272727,2.9375,-2.1647727272727275,1.25,-3.625,4.875,1.5454545454545454,-2.75,4.295454545454545,0.5,0.0,0.5,0.6363636363636364,0.125,0.5113636363636364,0.0,1.0,-1.0,0.0,0.875,-0.875,1.195,,,0.9809090909090908,0.00625,0.9746590909090909,0.415,,,0.3890909090909091,0.47375,-0.0846590909090909,,,,,,,,,,,,,15.875,,,15.136363636363637,0.375,14.761363636363637,8.875,,,11.590909090909092,4.0,7.590909090909092,4.75,,,4.7272727272727275,0.0,4.7272727272727275,4.0,,,4.0,1.125,2.875,,,,,,,,,,,,,3.25,,,4.454545454545454,0.25,4.204545454545454,2.75,,,3.4545454545454546,1.375,2.0795454545454546,55.25,,,49.63636363636363,3.625,46.01136363636363,77.77040836749568,,,82.62682967065871,8.049738219895287,74.57709145076342,,,,,,,0.78,,,0.5918181818181818,-0.4675,1.0593181818181818,win,1.0
2023-11-18_SN_SS,2023-11-18,Senegal,South Sudan,qualifier,1,0,1,4,0,1743.0,1132.0,611.0,19.0,,,,,,33.0,67.0,-34.0,0.2857142857142857,0.125,0.1607142857142857,0.6086956521739131,0.29411764705882354,0.31457800511508954,0.5714285714285714,0.0,0.5714285714285714,0.17391304347826086,0.058823529411764705,0.11508951406649616,0.14285714285714285,0.875,-0.7321428571428572,0.21739130434782608,0.6470588235294118,-0.42966751918158574,1.4285714285714286,0.375,1.0535714285714286,2.0,0.9411764705882353,1.0588235294117647,1.2857142857142858,0.625,0.6607142857142858,1.7826086956521738,0.7647058823529411,1.0179028132992327,1.0,2.375,-1.375,1.2608695652173914,1.7058823529411764,-0.44501278772378505,0.2857142857142857,-1.75,2.0357142857142856,0.5217391304347826,-0.9411764705882353,1.4629156010230178,0.14285714285714285,0.125,0.01785714285714285,0.13043478260869565,0.23529411764705882,-0.10485933503836317,0.14285714285714285,0.625,-0.48214285714285715,0.21739130434782608,0.47058823529411764,-0.2531969309462916,,,,,,,,,,,,,,,,,,,,,,,,,9.571428571428571,,,12.217391304347826,,,5.714285714285714,,,7.565217391304348,,,2.142857142857143,,,3.6956521739130435,,,1.8571428571428572,,,2.8260869565217392,,,,,,,,,,,,,,,5.714285714285714,,,5.565217391304348,,,2.7142857142857144,,,3.782608695652174,,,44.42857142857143,,,46.47826086956522,,,,,,56.552667144066646,,,,,,,,,,,,,,,win,1.0
2023-11-19_SQ_NO,2023-11-19,Norway,Scotland,qualifier,0,0,1,3,3,1746.0,1809.0,-63.0,43.0,,,,,,3.0,3.0,0.0,0.75,0.25,0.5,0.47058823529411764,0.5882352941176471,-0.11764705882352944,0.0,0.25,-0.25,0.17647058823529413,0.11764705882352941,0.05882352941176472,0.25,0.5,-0.25,0.35294117647058826,0.29411764705882354,0.05882352941176472,2.25,1.0,1.25,1.588235294117647,1.8823529411764706,-0.2941176470588236,2.5,1.5,1.0,1.8235294117647058,1.8235294117647058,0.0,0.5,1.875,-1.375,1.1176470588235294,1.1176470588235294,0.0,2.0,-0.375,2.375,0.7058823529411765,0.7058823529411765,0.0,0.5,0.25,0.25,0.23529411764705882,0.47058823529411764,-0.23529411764705882,0.25,0.25,0.0,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.7275,,,0.928235294117647,0.0611764705882353,0.8670588235294118,0.3474999999999999,,,0.9329411764705882,0.22705882352941176,0.7058823529411764,,,,,,,,,,,,,13.125,0.75,12.375,11.352941176470589,0.9411764705882353,10.411764705882353,9.25,2.125,7.125,11.0,2.176470588235294,8.823529411764707,6.25,0.5,5.75,4.529411764705882,0.5882352941176471,3.941176470588235,1.75,1.0,0.75,3.4705882352941178,0.8235294117647058,2.647058823529412,,,,,,,,,,,,,4.125,0.125,4.0,4.0,0.4117647058823529,3.588235294117647,2.125,0.25,1.875,3.411764705882353,0.35294117647058826,3.0588235294117645,51.375,5.75,45.625,49.05882352941177,7.882352941176471,41.1764705882353,86.05342578865995,,,85.86756840897155,10.007843137254902,75.85972527171666,,,,,,,0.3800000000000001,,,-0.004705882352941115,-0.16588235294117645,0.16117647058823534,draw,0.0
2023-11-21_TG_SN,2023-11-21,Senegal,Togo,qualifier,0,0,1,0,0,1744.0,1381.0,363.0,19.0,,,,,,3.0,5.0,-2.0,0.5714285714285714,0.5555555555555556,0.015873015873015817,0.5714285714285714,0.29411764705882354,0.27731092436974786,0.2857142857142857,0.4444444444444444,-0.15873015873015872,0.19047619047619047,0.4117647058823529,-0.22128851540616246,0.14285714285714285,0.0,0.14285714285714285,0.23809523809523808,0.29411764705882354,-0.05602240896358546,2.0,2.111111111111111,-0.11111111111111116,1.9047619047619047,1.2941176470588236,0.6106442577030811,2.142857142857143,1.7777777777777777,0.3650793650793651,1.7619047619047619,1.3529411764705883,0.40896358543417355,0.7142857142857143,0.8888888888888888,-0.17460317460317454,1.1904761904761905,1.2941176470588236,-0.10364145658263313,1.4285714285714286,0.8888888888888888,0.5396825396825398,0.5714285714285714,0.058823529411764705,0.5126050420168067,0.42857142857142855,0.3333333333333333,0.09523809523809523,0.23809523809523808,0.17647058823529413,0.06162464985994395,0.14285714285714285,0.0,0.14285714285714285,0.23809523809523808,0.23529411764705882,0.0028011204481792618,,,,,,,,,,,,,,,,,,,,,,,,,13.285714285714286,,,13.476190476190476,,,5.714285714285714,,,6.9523809523809526,,,4.714285714285714,,,4.238095238095238,,,1.8571428571428572,,,2.8095238095238093,,,,,,,,,,,,,,,5.428571428571429,,,5.238095238095238,,,1.8571428571428572,,,3.0,,,47.285714285714285,,,46.80952380952381,,,,,,45.35117854293312,,,,,,,,,,,,,,,draw,0.0
2023-11-21_GR_FR,2023-11-21,France,Greece,qualifier,0,0,1,2,2,2123.0,1714.0,409.0,3.0,,,,,,3.0,4.0,-1.0,0.875,0.5555555555555556,0.3194444444444444,0.75,0.5294117647058824,0.22058823529411764,0.0,0.0,0.0,0.2,0.058823529411764705,0.1411764705882353,0.125,0.4444444444444444,-0.3194444444444444,0.05,0.4117647058823529,-0.36176470588235293,2.625,1.6666666666666667,0.9583333333333333,2.45,1.6470588235294117,0.8029411764705885,5.125,1.7777777777777777,3.3472222222222223,3.55,1.588235294117647,1.9617647058823529,0.625,0.8888888888888888,-0.26388888888888884,0.85,0.8235294117647058,0.026470588235294135,4.5,0.8888888888888888,3.611111111111111,2.7,0.7647058823529411,1.935294117647059,0.5,0.5555555555555556,-0.05555555555555558,0.6,0.47058823529411764,0.12941176470588234,0.0,0.4444444444444444,-0.4444444444444444,0.0,0.4117647058823529,-0.4117647058823529,2.2725,,,1.738,0.024705882352941175,1.7132941176470589,0.36250000000000004,,,0.42800000000000005,0.268235294117647,0.15976470588235303,,,,,,,,,,,,,20.875,,,17.75,0.7058823529411765,17.044117647058822,7.375,,,10.15,2.235294117647059,7.9147058823529415,8.25,,,6.7,0.23529411764705882,6.464705882352941,3.5,,,4.2,0.5882352941176471,3.611764705882353,,,,,,,,,,,,,4.0,,,5.2,0.35294117647058826,4.847058823529412,2.0,,,3.2,0.47058823529411764,2.7294117647058824,57.0,,,53.4,4.823529411764706,48.576470588235296,78.0183956039568,,,82.91718965679665,9.500138083402376,73.41705157339428,,,,,,,1.91,,,1.31,-0.24352941176470583,1.5535294117647058,draw,0.0
2023-11-21_VN_IQ,2023-11-21,Iraq,Vietnam,qualifier,0,0,1,1,0,1607.0,1407.0,200.0,68.0,,,,,,5.0,5.0,0.0,0.3333333333333333,0.5,-0.16666666666666669,0.45454545454545453,0.5454545454545454,-0.09090909090909088,0.6666666666666666,0.0,0.6666666666666666,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.0,0.5,-0.5,0.18181818181818182,0.36363636363636365,-0.18181818181818182,1.6666666666666667,1.5,0.16666666666666674,1.7272727272727273,1.7272727272727273,0.0,2.6666666666666665,1.0,1.6666666666666665,2.3636363636363638,1.0909090909090908,1.272727272727273,1.3333333333333333,1.6666666666666667,-0.3333333333333335,1.2727272727272727,1.1818181818181819,0.09090909090909083,1.3333333333333333,-0.6666666666666666,2.0,1.0909090909090908,-0.09090909090909091,1.1818181818181817,0.16666666666666666,0.5,-0.33333333333333337,0.18181818181818182,0.5454545454545454,-0.3636363636363636,0.16666666666666666,0.5,-0.33333333333333337,0.2727272727272727,0.36363636363636365,-0.09090909090909094,,,,,,,,,,,,,,,,,,,,,,,,,2.3333333333333335,,,2.8181818181818183,,,0.6666666666666666,,,2.090909090909091,,,1.6666666666666667,,,1.3636363636363635,,,0.3333333333333333,,,0.8181818181818182,,,,,,,,,,,,,,,2.0,,,1.7272727272727273,,,1.0,,,1.0909090909090908,,,23.0,,,19.0,,,,,,5.920177383592018,,,,,,,,,,,,,,,win,1.0
2024-01-06_KR_IQ,2024-01-06,Iraq,South Korea,friendly,0,1,0,0,1,1621.0,1799.0,-178.0,63.0,,,,,,46.0,46.0,0.0,0.5714285714285714,1.0,-0.4285714285714286,0.5,0.5833333333333334,-0.08333333333333337,0.42857142857142855,0.0,0.42857142857142855,0.3333333333333333,0.25,0.08333333333333331,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,2.142857142857143,3.0,-0.8571428571428572,1.8333333333333333,2.0,-0.16666666666666674,2.2857142857142856,3.857142857142857,-1.5714285714285716,1.9166666666666667,2.5833333333333335,-0.6666666666666667,0.8571428571428571,0.0,0.8571428571428571,1.1666666666666667,0.5,0.6666666666666667,1.4285714285714286,3.857142857142857,-2.428571428571429,0.75,2.0833333333333335,-1.3333333333333335,0.42857142857142855,1.0,-0.5714285714285714,0.25,0.6666666666666666,-0.41666666666666663,0.14285714285714285,0.0,0.14285714285714285,0.25,0.16666666666666666,0.08333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,6.285714285714286,,,5.083333333333333,,,0.5714285714285714,,,1.9166666666666667,,,3.4285714285714284,,,2.4166666666666665,,,0.2857142857142857,,,0.75,,,,,,,,,,,,,,,2.5714285714285716,,,2.0833333333333335,,,1.4285714285714286,,,1.3333333333333333,,,35.714285714285715,,,26.75,,,,,,5.426829268292683,,,,,,,,,,,,,,,loss,0.0
2024-01-08_SN_NE,2024-01-08,Senegal,Niger,friendly,1,0,0,1,0,1731.0,1238.0,493.0,20.0,,,,,,48.0,48.0,0.0,0.375,0.375,0.0,0.42105263157894735,0.1875,0.23355263157894735,0.5,0.125,0.375,0.3157894736842105,0.0625,0.2532894736842105,0.125,0.5,-0.375,0.2631578947368421,0.75,-0.4868421052631579,1.625,1.25,0.375,1.5789473684210527,0.625,0.9539473684210527,1.375,1.0,0.375,1.5263157894736843,0.8125,0.7138157894736843,0.375,1.125,-0.75,1.105263157894737,1.4375,-0.33223684210526305,1.0,-0.125,1.125,0.42105263157894735,-0.625,1.0460526315789473,0.625,0.125,0.5,0.3684210526315789,0.0625,0.3059210526315789,0.375,0.5,-0.125,0.3684210526315789,0.5,-0.13157894736842107,,,,,,,,,,,,,,,,,,,,,,,,,13.75,,,13.31578947368421,,,5.75,,,6.947368421052632,,,4.0,,,3.9473684210526314,,,1.875,,,2.5789473684210527,,,,,,,,,,,,,,,4.625,,,4.631578947368421,,,2.5,,,3.210526315789474,,,50.0,,,49.10526315789474,,,,,,34.628997767370215,,,,,,,,,,,,,,,win,1.0
2024-01-15_SN_GM,2024-01-15,Senegal,Gambia,continental_cup,0,1,3,3,0,1732.0,1396.0,336.0,20.0,,,,,,7.0,56.0,-49.0,0.5714285714285714,0.4,0.17142857142857137,0.5625,0.3333333333333333,0.22916666666666669,0.2857142857142857,0.2,0.08571428571428569,0.375,0.2222222222222222,0.1527777777777778,0.14285714285714285,0.4,-0.2571428571428572,0.0625,0.4444444444444444,-0.3819444444444444,2.0,1.4,0.6000000000000001,2.0625,1.2222222222222223,0.8402777777777777,1.4285714285714286,1.6,-0.17142857142857149,1.875,1.0555555555555556,0.8194444444444444,0.14285714285714285,1.8,-1.6571428571428573,0.5625,1.3888888888888888,-0.8263888888888888,1.2857142857142858,-0.2,1.4857142857142858,1.3125,-0.3333333333333333,1.6458333333333333,0.8571428571428571,0.2,0.657142857142857,0.5,0.2777777777777778,0.2222222222222222,0.42857142857142855,0.2,0.22857142857142854,0.1875,0.3888888888888889,-0.2013888888888889,,,,,,,,,,,,,,,,,,,,,,,,,12.571428571428571,,,13.3125,,,5.714285714285714,,,6.25,,,4.0,,,4.1875,,,1.5714285714285714,,,2.0625,,,,,,,,,,,,,,,2.4285714285714284,,,4.75,,,2.0,,,3.0625,,,40.857142857142854,,,48.5625,,,,,,20.765700752060027,,,,,,,,,,,,,,,win,1.0
